datahora,satelite,pais,estado,municipio,bioma,diasemchuva,precipitacao,riscofogo,latitude,longitude,frp
2018/03/06 17:55:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,0,27.65,0,-8.253,-61.504,5.2
2018/08/02 18:10:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,9,1.28,0.16,-7.441,-72.657,64.3
2018/10/01 18:35:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,2,1.25,0.17,-7.279,-72.71,7.1
2018/08/09 18:20:00,AQUA_M-T,Brasil,AMAZONAS,TEFE,Amazonia,0,1,0.02,-3.607,-64.527,24.6
2018/08/17 17:30:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,0,0,0.05,-4.007,-59.73,9.7
2018/08/17 17:30:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazonia,4,0,0.05,-3.822,-59.855,18.1
2018/09/08 18:30:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,7,0,0.76,-8.7,-66.992,33.5
2018/09/15 17:00:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,3,0,nan,-3.217,-56.848,20.5
2018/09/03 18:10:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazonia,6,40.17,0.2,-3.216,-61.176,43.8
2018/11/12 17:35:00,AQUA_M-T,Brasil,AMAZONAS,BOA VISTA DO RAMOS,Amazonia,4,0,nan,-3.219,-58,11.6
2018/11/14 17:20:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,6,0.2,0.07,-4.182,-57.587,7.3
2018/11/14 17:20:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,2,0,nan,-3.617,-57.44,7.1
2018/11/14 17:20:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,6,0.13,0.11,-3.598,-57.819,8.6
2018/11/14 17:20:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,2,0,0.07,-3.486,-57.554,18.3
2018/11/14 17:20:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,6,0,0.12,-3.445,-57.844,17.5
2018/11/14 17:20:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,6,0,0.12,-3.444,-57.835,10.9
2018/11/14 17:20:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazonia,2,0,nan,-3.29,-57.013,18.4
2018/11/14 17:20:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazonia,6,0,nan,-3.287,-56.995,12.7
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,6,0,0.1,-3.278,-57.768,10.3
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,2,0.43,0.16,-3.096,-56.944,58.4
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,2,0.43,nan,-3.095,-56.935,126.9
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazonia,6,0,nan,-3.06,-57.21,6.1
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,0,1.53,nan,-3.051,-56.893,22
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazonia,0,0,nan,-2.885,-57.02,22.7
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazonia,0,0,nan,-2.877,-57.03,5.4
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazonia,0,0,nan,-2.876,-57.021,22.2
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,6,0,nan,-2.806,-56.659,7.4
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,URUCURITUBA,Amazonia,6,0,nan,-2.738,-57.472,34.8
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,URUCURITUBA,Amazonia,6,0,nan,-2.737,-57.463,28.6
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,URUCURITUBA,Amazonia,6,0,nan,-2.733,-57.5,15.4
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,URUCURITUBA,Amazonia,6,0.18,nan,-2.724,-57.502,10.7
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,6,0,0.08,-2.723,-56.53,14.4
2018/11/05 17:25:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,2,0.6,0.05,-9.05,-65.906,28.9
2018/11/05 17:30:00,AQUA_M-T,Brasil,AMAZONAS,COARI,Amazonia,2,1.55,0.04,-4.097,-63.141,12.3
2018/11/05 17:30:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,0,12.53,0,-3.571,-59,6
2018/11/05 17:30:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,0,8.32,0,-3.598,-59.125,21.3
2018/11/05 17:30:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,0,12,0,-3.706,-59.113,8.9
2018/11/05 17:30:00,AQUA_M-T,Brasil,AMAZONAS,NOVA OLINDA DO NORTE,Amazonia,0,19.78,0,-3.833,-59.036,4.7
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,6,0.7,0,-3.291,-58.255,5.5
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,6,0.7,0,-3.29,-58.246,9.1
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SILVES,Amazonia,5,2.68,0,-2.906,-58.457,10.7
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,SILVES,Amazonia,5,2.68,0,-2.905,-58.447,7.4
2018/11/14 17:25:00,AQUA_M-T,Brasil,AMAZONAS,ITAPIRANGA,Amazonia,6,0,0,-2.806,-58.081,9.9
2018/07/24 18:15:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,9,0,0.83,-8.837,-66.638,28
2018/07/24 18:15:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,9,0,0.82,-8.831,-66.663,20.8
2018/07/24 18:15:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,9,0,0.82,-8.829,-66.651,19.7
2018/07/24 18:15:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,4,0,1,-8.825,-67.11,8.1
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,JUTAI,Amazonia,6,0,0.32,-5.808,-69.46,5.7
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,12,0,0.82,-7.106,-59.585,207.7
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,12,0,0.82,-7.102,-59.591,51.9
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,12,0,0.82,-7.102,-59.562,169.1
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,12,0,0.82,-7.099,-59.567,123.2
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,13,0,0.82,-7.07,-59.834,105.7
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,13,0,0.82,-7.066,-59.812,339.8
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,12,0,0.79,-7.02,-59.432,46.3
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,12,0,0.79,-7.016,-59.407,40.8
2018/07/26 18:05:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,54,0,0.79,-7.013,-60.057,51.6
2018/09/04 17:15:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,8,0,0.41,-7.838,-61.433,44.3
2018/09/04 17:15:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,7,0,0.41,-7.836,-61.523,27.4
2018/09/04 17:15:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,15,0,0.41,-7.836,-61.216,51
2018/09/04 17:15:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,7,0,0.41,-7.833,-61.501,32.2
2018/09/04 17:15:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,15,0,0.41,-7.833,-61.21,74.2
2018/09/04 17:15:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,13,0,0.41,-7.833,-61.105,33.5
2018/09/04 17:15:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,3,0,0.41,-7.83,-61.801,1254.3
2018/09/08 18:30:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,6,0,0.19,-8.791,-68.943,67.3
2018/09/08 18:30:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,6,0,0.19,-8.791,-68.73,33.9
2018/09/08 18:30:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,6,0,0.19,-8.789,-68.93,11.9
2018/09/08 18:30:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,6,0,0.19,-8.787,-68.917,16.2
2018/09/08 18:30:00,AQUA_M-T,Brasil,AMAZONAS,BOCA DO ACRE,Amazonia,6,0,0.19,-8.781,-68.731,13.1
2018/11/11 16:50:00,AQUA_M-T,Brasil,AMAZONAS,ITAPIRANGA,Amazonia,3,0,0.06,-2.707,-58.092,35
2018/11/11 16:50:00,AQUA_M-T,Brasil,AMAZONAS,SAO SEBASTIAO DO UATUMA,Amazonia,4,0,0.06,-2.564,-58.008,33.3
2018/11/11 16:50:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,3,0,0.06,-3.725,-58.244,30.2
2018/11/11 16:50:00,AQUA_M-T,Brasil,AMAZONAS,MAUES,Amazonia,3,0,0.06,-3.717,-58.249,34.4
2018/11/11 16:50:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,3,0,0.06,-3.489,-58.393,31.2
2018/11/11 16:50:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,2,0,0.06,-3.486,-59.209,111.5
2018/11/11 16:50:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,3,0,0.06,-3.475,-58.471,54.6
2018/11/11 16:50:00,AQUA_M-T,Brasil,AMAZONAS,RIO PRETO DA EVA,Amazonia,2,0,0.05,-2.208,-59.922,36.2
2018/11/12 17:35:00,AQUA_M-T,Brasil,AMAZONAS,AMATURA,Amazonia,3,0,0.01,-3.386,-68.405,49.3
2018/12/26 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SANTA ISABEL DO RIO NEGRO,Amazonia,5,0,0.34,0.735,-65.101,7.1
2018/12/27 17:05:00,AQUA_M-T,Brasil,AMAZONAS,URUCURITUBA,Amazonia,0,0.45,0.05,-2.926,-58.04,11.6
2018/12/27 17:05:00,AQUA_M-T,Brasil,AMAZONAS,URUCURITUBA,Amazonia,0,0.45,0.05,-2.923,-58.046,12.1
2018/12/27 17:05:00,AQUA_M-T,Brasil,AMAZONAS,SILVES,Amazonia,0,0,0.05,-2.814,-58.193,17.7
2018/12/27 17:05:00,AQUA_M-T,Brasil,AMAZONAS,SILVES,Amazonia,0,0,0.05,-2.812,-58.175,32.5
2018/01/10 17:45:00,AQUA_M-T,Brasil,AMAZONAS,SILVES,Amazonia,0,20.55,0,-2.983,-58.378,9.5
2018/01/10 17:45:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazonia,0,22.05,0,-3.389,-59.76,10.6
2018/01/10 17:45:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazonia,0,22.05,0,-3.386,-59.755,23.4
2018/01/10 17:45:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,0,21.55,0,-3.43,-59.285,25.4
2018/01/10 17:50:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazonia,0,17.35,0.01,-1.043,-62.899,11.3
2018/01/10 17:50:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazonia,0,17.35,0.01,-1.052,-62.898,35.9
2018/01/01 17:55:00,AQUA_M-T,Brasil,AMAZONAS,NOVO ARIPUANA,Amazonia,0,2.95,0,-6.105,-59.913,11.7
2018/01/01 17:55:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazonia,0,5.88,nan,-2.519,-66.096,5.7
2018/01/03 17:40:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,0,3.73,0,-7.818,-61.674,12.1
2018/01/03 17:40:00,AQUA_M-T,Brasil,AMAZONAS,TEFE,Amazonia,0,13.7,0,-3.497,-64.754,38.6
2018/01/03 17:40:00,AQUA_M-T,Brasil,AMAZONAS,FONTE BOA,Amazonia,0,0.6,0.01,-2.523,-66.092,12.7
2018/01/03 17:40:00,AQUA_M-T,Brasil,AMAZONAS,JURUA,Amazonia,0,0.05,0.06,-2.676,-65.57,7.7
2018/01/03 17:40:00,AQUA_M-T,Brasil,AMAZONAS,TEFE,Amazonia,0,13.7,0,-3.43,-64.793,16.2
2018/01/03 17:40:00,AQUA_M-T,Brasil,AMAZONAS,TEFE,Amazonia,0,13.7,0,-3.498,-64.765,7.1
2018/01/05 17:30:00,AQUA_M-T,Brasil,AMAZONAS,BARCELOS,Amazonia,0,0,0.23,1.248,-64.4,17.9
2018/01/05 17:30:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazonia,0,0,0.04,-2.707,-60.058,5
2018/01/05 17:30:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,0,1.38,0.03,-2.321,-56.465,11.6
2018/01/06 18:10:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazonia,0,1.5,0.01,-2.908,-65.333,15.3
2018/01/06 18:10:00,AQUA_M-T,Brasil,AMAZONAS,UARINI,Amazonia,0,1.5,0.01,-2.906,-65.32,40.9
2018/01/07 17:15:00,AQUA_M-T,Brasil,AMAZONAS,BORBA,Amazonia,0,7.9,0,-4.868,-59.01,10.3
2018/01/09 17:05:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazonia,0,1.33,nan,-2.856,-57.364,11.6
2018/01/09 17:05:00,AQUA_M-T,Brasil,AMAZONAS,BARREIRINHA,Amazonia,0,1.33,nan,-2.854,-57.349,40.3
2018/01/15 18:05:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,0,13.7,0,-7.558,-61.487,11.9
2018/01/15 18:05:00,AQUA_M-T,Brasil,AMAZONAS,HUMAITA,Amazonia,0,17.38,0,-7.495,-63.274,13.7
2018/01/15 18:05:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,57.65,0,0.03,-68.734,5.4
2018/01/15 18:05:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,37.27,0,0.962,-67.172,19.1
2018/01/15 18:05:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,37.27,0,0.963,-67.163,16.1
2018/01/21 17:30:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,0,16.52,0,-6.835,-59.279,11.5
2018/01/21 17:30:00,AQUA_M-T,Brasil,AMAZONAS,APUI,Amazonia,0,9.35,0,-6.917,-59.479,11
2018/01/21 17:30:00,AQUA_M-T,Brasil,AMAZONAS,MANICORE,Amazonia,0,10.43,0,-7.559,-61.497,12.8
2018/01/21 17:30:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,0,0,0.01,-2.421,-57.296,7.7
2018/01/21 17:30:00,AQUA_M-T,Brasil,AMAZONAS,PARINTINS,Amazonia,0,0,0.01,-2.42,-57.287,7.2
2018/01/28 17:35:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,0,0,0.31,-8.799,-67.041,72
2018/01/28 17:35:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,0,0,0.29,-8.795,-67.014,27.4
2018/01/28 17:35:00,AQUA_M-T,Brasil,AMAZONAS,LABREA,Amazonia,0,0,0.31,-8.797,-67.037,68.3
2018/01/28 17:35:00,AQUA_M-T,Brasil,AMAZONAS,NHAMUNDA,Amazonia,0,0.08,0.02,-2.105,-56.877,11.6
2018/01/30 17:25:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,0,0.43,0.3,-1.539,-60.342,19.7
2018/01/30 17:25:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,0,0,0.06,-3.423,-59.364,15.3
2018/01/30 17:25:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,0,0,0.06,-3.421,-59.354,5.7
2018/01/31 18:05:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,0,3.97,0.01,-7.521,-72.643,14
2018/01/31 18:05:00,AQUA_M-T,Brasil,AMAZONAS,SAO PAULO DE OLIVENCA,Amazonia,0,32.38,0.01,-3.594,-69.426,6.1
2018/01/31 18:05:00,AQUA_M-T,Brasil,AMAZONAS,SAO PAULO DE OLIVENCA,Amazonia,0,32.38,0.01,-3.593,-69.416,7.1
2018/01/31 18:05:00,AQUA_M-T,Brasil,AMAZONAS,GUAJARA,Amazonia,0,3.97,0.16,-7.52,-72.668,25.3
2018/01/31 18:05:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,5,0.01,1.124,-67.241,17.3
2018/01/31 18:05:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,5,0.01,1.126,-67.232,23.2
2018/01/31 18:05:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,9.45,0,-0.147,-67.125,7.5
2018/02/02 17:55:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,15.9,0,-0.274,-66.173,6.2
2018/02/02 17:55:00,AQUA_M-T,Brasil,AMAZONAS,SANTA ISABEL DO RIO NEGRO,Amazonia,0,0,0.15,-0.522,-65.015,4.1
2018/02/04 17:40:00,AQUA_M-T,Brasil,AMAZONAS,ALVARAES,Amazonia,0,39.78,0,-3.253,-64.878,7.5
2018/02/04 17:40:00,AQUA_M-T,Brasil,AMAZONAS,ALVARAES,Amazonia,0,39.78,0,-3.252,-64.866,8.5
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,0,0,0.03,-3.388,-59.298,11.8
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,0,0,0.03,-3.086,-59.248,24.1
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,0,0,0.03,-3.071,-59.139,9.2
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,0,0,0.03,-3.102,-58.717,12
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,0,0,0.03,-3.167,-58.975,12.7
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,0,0,0.03,-3.392,-59.588,14.5
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,0,0,0.03,-3.197,-58.163,6.8
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,0,0,0.03,-3.376,-59.281,9.2
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,0,0,0.03,-3.389,-59.307,22.7
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,0,0,0.03,-3.458,-59.6,20.3
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,0,0,0.03,-3.313,-58.258,8.4
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,0,0,0.03,-3.53,-59.647,8.3
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,0,0,0.03,-3.529,-59.637,14.9
2018/02/06 17:30:00,AQUA_M-T,Brasil,AMAZONAS,BOA VISTA DO RAMOS,Amazonia,0,0,0,-3.124,-57.843,8.6
2018/02/07 18:15:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.26,1.31,-69.021,12.7
2018/02/07 18:15:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.23,1.2,-69.019,8.6
2018/02/07 18:15:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.24,1.232,-68.795,21.3
2018/02/07 18:15:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.34,1.622,-68.971,10
2018/02/07 18:15:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.34,1.618,-68.865,16
2018/02/07 18:15:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.18,0.348,-69.762,20.5
2018/02/07 18:15:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.39,1.73,-69.751,19
2018/02/08 17:20:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,0,0,0.37,-1.41,-60.301,16.7
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,0,0,0.23,-1.952,-60.002,14.9
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,PRESIDENTE FIGUEIREDO,Amazonia,0,0,0.23,-1.95,-59.988,98.1
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,NOVO AIRAO,Amazonia,0,0,0.07,-2.831,-60.972,13.4
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,MANACAPURU,Amazonia,0,0,0.07,-3.011,-60.991,13.4
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,RIO PRETO DA EVA,Amazonia,0,0,0.07,-2.859,-59.441,10.3
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,0,0,0.07,-3.112,-59.776,10.3
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,MANAUS,Amazonia,0,0,0.07,-3.095,-59.389,13.3
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,ITACOATIARA,Amazonia,0,0,0.07,-3.128,-58.895,9.1
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazonia,0,0,0.07,-3.361,-59.908,11.2
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazonia,0,0,0.07,-3.455,-60.163,19
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazonia,0,0,0.07,-3.416,-59.814,23.7
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazonia,0,0,0.07,-3.452,-60.158,25.9
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazonia,0,0,0.07,-3.416,-59.809,18.2
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO DA VARZEA,Amazonia,0,0,0.07,-3.402,-59.627,11.9
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,CAREIRO,Amazonia,0,0,0.07,-3.511,-60,9.6
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,0,0,0.07,-3.637,-59.33,26.5
2018/02/08 17:15:00,AQUA_M-T,Brasil,AMAZONAS,AUTAZES,Amazonia,0,0.43,0.07,-3.788,-59.177,25.8
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0.2,0.29,1.376,-68.154,9.7
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0.15,0.16,1.059,-67.613,9.6
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0.15,0.17,1.06,-67.604,4.9
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.39,1.671,-68.16,18.4
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.43,1.735,-69.421,5.9
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.42,1.722,-69.44,11.8
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.41,1.7,-69.431,9.4
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.4,1.695,-69.4,22.8
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.37,1.639,-69.283,30.4
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.37,1.623,-69.059,14.3
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.37,1.619,-68.891,6.6
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.37,1.622,-68.872,20.6
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.36,1.581,-68.782,6.5
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.26,1.211,-69.36,9.7
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.26,1.222,-68.852,69.7
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.25,1.166,-69.103,10
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,SAO GABRIEL DA CACHOEIRA,Amazonia,0,0,0.2,0.606,-69.159,29.5
2018/02/09 18:00:00,AQUA_M-T,Brasil,AMAZONAS,TABATINGA,Amazonia,0,25.95,0.03,-4.233,-69.931,12.2
